item_id,user_id,timestamp
11686,36,1410551305000
5966,36,1418274768000
4413,36,1463347788000
6609,36,1480566654000
12083,36,1480787632000
1588,36,1521598961605
12353,36,1541647162613
2391,36,1541648506357
11992,36,1541648955935
6955,36,1557847734952
6107,36,1569521204414
8470,36,1581396416960
9946,36,1588807723887
3300,37,1402519550000
8961,37,1425925793000
6388,37,1472155739000
944,37,1472170705000
4277,37,1525369546378
2705,38,1539741248485
9927,38,1549668567190
9826,38,1549668725052
10139,39,1412266104000
9995,39,1426890444000
11723,39,1489672285000
7964,39,1575640210534
9026,40,1535409612498
2012,41,1503836647314
10600,41,1503836742768
5650,41,1570621280934
2954,43,1449771001000
2194,43,1449772589000
7716,43,1449773414000
12026,43,1449773910000
8902,44,1522120542580
3129,44,1522204282725
3539,44,1527106169318
2537,44,1528227615258
11363,44,1530807462443
12455,44,1532656394890
9897,44,1539814535138
8465,44,1545164905905
6811,44,1546321992101
10184,44,1546322109832
13213,44,1546322209104
7361,44,1546323795493
4732,44,1553732113103
5432,44,1553732461109
4109,44,1563908249818
6722,44,1575823384428
8633,44,1576019904727
3979,44,1579731195279
4112,44,1581716548818
8034,44,1585528060757
3435,44,1596141849933
3152,44,1599278940076
1336,44,1603838251756
1053,44,1605381716291
7686,44,1607997294029
1290,45,1563043228423
4977,45,1563047951153
11729,45,1563048157556
6126,45,1590097803387
413,46,1406758533000
3515,46,1426657732000
913,46,1459530648000
6220,46,1573340004625
827,46,1574701357861
7725,46,1574702345893
8028,46,1576388532427
2890,47,1487021912000
1326,47,1487471714000
9411,47,1495743118000
4880,47,1495754783000
9450,48,1484874944000
11886,48,1485790364000
7294,48,1486181070000
8402,48,1486181591000
8888,49,1409495952000
3876,49,1452189912000
13092,49,1472602633000
5159,49,1475763443000
10916,49,1479055925000
11268,49,1560640105049
8922,50,1419830993000
5866,50,1499261668738
12531,50,1503524581723
5999,50,1503524611400
3509,50,1576586508425
11682,51,1457034996000
4759,51,1457035013000
753,51,1482009390000
12850,51,1482010235000
3683,51,1504405688989
1099,51,1504405823754
5091,52,1390855111000
4786,52,1476536035000
4904,52,1476565814000
5770,52,1578511658370
6767,52,1579298026785
3907,53,1587141955464
6559,53,1598368560676
9165,53,1601056556053
11696,53,1601056631754
12563,53,1601146565019
1323,54,1556027979229
11308,54,1586202316338
8165,55,1548431831318
11236,55,1556615594369
10450,55,1559822334466
5931,55,1559823047417
10699,56,1420854398000
12612,56,1487899499000
6813,57,1368620602000
7913,57,1445631693000
12849,57,1456838034000
3060,57,1458049747000
11843,57,1458050355000
2730,57,1476967285000
362,57,1476968334000
1927,58,1568071495750
11412,58,1594946523313
5353,58,1595518753090
3303,58,1595560900981
12857,58,1596045351709
4957,59,1470788218000
4865,59,1511301627949
6326,59,1511301665551
5397,59,1599373737998
121,60,1367458933000
1513,60,1463104272000
2657,60,1499021775021
2228,60,1534123927037
3840,60,1568070049858
12011,61,1574725802892
11419,61,1587324970126
11918,61,1600066290611
358,61,1600066524718
267,61,1600067042052
4511,61,1601695301782
10277,62,1425244047000
4452,62,1425244077000
5351,62,1425244083000
3672,62,1425244089000
1719,62,1425244100000
10566,62,1425244132000
10778,62,1425244166000
4321,62,1425244186000
999,62,1425244210000
8707,62,1426770456000
12104,62,1426770474000
10946,64,1482086272000
863,64,1482086446000
4413,64,1489411964000
569,64,1490409663000
9799,64,1490409819000
1983,64,1500592196818
6666,64,1506361256503
4558,64,1513181051035
211,64,1517167126923
10094,64,1517167233993
2417,64,1525721300254
1971,64,1533869652965
9566,64,1538080607576
2062,65,1530488440039
10561,65,1540363368598
4449,65,1546585327411
8421,65,1546585442168
10772,66,1449856322000
3173,66,1449859325000
6573,66,1452017771000
6620,66,1510681256622
9185,67,1612920315216
1366,67,1615990522136
10821,68,1365804939000
8133,68,1425495682000
12049,68,1554116048732
3578,69,1501072455815
10362,69,1509732415602
8300,69,1521987248576
11237,69,1521987265326
525,69,1521987301614
12710,69,1522503910172
10474,70,1524680879093
1719,71,1415562402000
4213,71,1421018399000
454,71,1455646295000
10826,71,1465912447000
9998,72,1420413796000
8182,72,1426874865000
12104,72,1426874916000
10596,72,1430660624000
10434,72,1431746642000
4740,72,1442084954000
1655,72,1526602902611
7380,72,1533559933521
691,72,1548183734854
11869,72,1554226137616
12894,73,1579104183025
11617,73,1579104977674
9520,73,1579106143822
5149,73,1579107716166
6432,74,1491952780000
2373,74,1505225392815
167,74,1505291258072
5025,74,1515285700345
3209,74,1517363911854
9799,74,1524176703306
7462,74,1532730749532
9699,75,1465518812000
10326,75,1520223640275
1927,75,1525394268808
11000,75,1525742282585
11573,75,1532825333995
13309,76,1503933568909
6126,76,1503933570412
5135,76,1503933573475
6054,76,1528660347537
10963,76,1529856015183
6858,76,1532742163846
2013,76,1549414635092
6401,77,1389196378000
8235,77,1506188823638
1996,78,1457493419000
8492,78,1489331388000
13158,78,1508948292535
9472,78,1520276744542
6844,78,1523018329615
7476,78,1531146390485
6934,78,1554989061860
9252,78,1555525522154
12224,78,1558881684343
11609,78,1583389628900
9216,78,1591630248652
6703,78,1615131716746
3203,79,1482293872000
13218,79,1501957258516
3892,79,1503405168661
5007,79,1534277374405
3781,79,1580829058796
66,79,1595373393479
5533,80,1376437059000
13257,80,1403269982000
3000,80,1403270024000
10663,81,1581725891283
9438,81,1591383633965
10302,82,1602759306777
12995,82,1602759395761
4576,82,1602759629188
9317,83,1544492659627
716,83,1566603044261
11404,83,1578377146842
4891,83,1590008305043
10926,83,1590010301210
4277,83,1590011470823
4413,84,1462201741000
2246,84,1465338963000
1378,84,1465338981000
12331,84,1465339005000
11053,85,1426511511000
7715,85,1482512293000
1763,85,1527641013485
8502,85,1527642204613
8164,85,1579300945307
12733,85,1581684159098
1156,85,1581686020077
1017,85,1583771021097
12149,85,1610752170058
11440,86,1577426044066
6456,86,1577426830522
3406,87,1376614464000
3347,87,1376617110000
11403,88,1498275512225
12745,88,1564537921799
12348,88,1573355961528
4440,88,1587729500998
4861,88,1594910284363
6270,89,1401323722000
9078,89,1401739608000
4866,89,1444278340000
11364,89,1471800648000
1854,89,1534623788143
9024,89,1536958935860
9226,89,1580268540214
7964,89,1589678665293
12736,90,1424155324000
6022,90,1426840484000
10147,90,1504589237612
150,90,1518737551638
12997,90,1518737621055
12811,90,1519798651871
9960,90,1567579066110
6836,90,1578111551066
7853,90,1593565530743
5848,90,1594578742554
11314,90,1594955240598
1436,90,1598899591781
5607,90,1614232976848
263,91,1515621621740
11530,91,1515622099566
9147,91,1531430312478
3874,91,1531430329894
852,93,1565483073792
11869,93,1565483207027
10301,93,1574820728587
7683,94,1477360350000
10357,94,1477361018000
5104,94,1477361757000
8153,94,1480265384000
12401,94,1486995880000
7093,94,1501245921691
280,94,1501246136780
6588,94,1506211254341
6915,95,1313757184000
3097,95,1341565949000
2051,95,1352059912000
2091,95,1371293655000
3247,95,1395921598000
550,95,1426590192000
6957,96,1489688553000
12053,96,1551313203553
9449,97,1522725563975
2567,97,1522725609611
3441,97,1529239906296
3583,97,1546825772764
5146,97,1558810396302
12237,97,1558810483720
2789,97,1574203422994
13082,97,1581516443481
10572,97,1589289905996
1064,97,1599075760458
4310,98,1602242962186
5947,99,1610250818025
9984,100,1465290604000
2958,100,1477470788000
13413,100,1576683990089
4443,101,1430828610000
7172,101,1430828614000
9460,101,1430828659000
10998,102,1452986048000
6811,102,1549437063975
6124,102,1549437187413
2680,102,1549437495966
7762,102,1549438204399
6610,102,1549438316703
7964,102,1549438434893
1776,102,1549438768608
3138,103,1463712880000
5622,103,1512053931208
10529,103,1513607176903
1099,103,1524838683926
6757,104,1396642475000
2223,104,1413527615000
649,104,1430625222000
1230,104,1438966192000
5104,105,1487259638000
7955,105,1502317852767
1290,105,1504820063664
1977,105,1504820355957
7311,105,1505426751790
2072,107,1393385433000
2756,107,1401473857000
9771,108,1406881877000
12998,108,1428949835000
10519,108,1430188668000
10932,108,1430585998000
1631,109,1424705640000
7585,109,1433878487000
5049,109,1450884402000
5762,109,1467052190000
2604,109,1467052192000
8413,109,1481732163000
2741,109,1502908868714
10916,109,1599498503803
9663,110,1514492406236
4028,110,1561850118209
3389,110,1561850309418
859,110,1562035684245
12656,112,1561574447920
5595,113,1458152870000
9443,113,1482267164000
12583,113,1496854280000
4953,113,1496854386000
6220,113,1529871332802
11405,113,1594694654196
11443,114,1416750977000
4436,114,1428630040000
2362,114,1428630061000
11189,115,1389756549000
9580,115,1390580219000
7368,115,1414720040000
10721,115,1446343381000
7578,115,1490793489000
6326,115,1490793675000
8271,115,1495122672000
5876,115,1512750255614
10947,116,1478021224000
3828,116,1516028853802
3158,116,1516029273713
8119,116,1516029314510
4709,117,1426281038000
8863,117,1438500376000
1539,117,1438501186000
7852,117,1438501594000
2303,117,1495591538000
7877,117,1516403735364
3822,118,1475962065000
5307,118,1528114317900
10939,118,1528115062116
3000,118,1568222559635
2770,118,1597837790208
12779,119,1389716166000
2306,120,1452610660000
8381,120,1467311791000
5303,120,1467312250000
724,120,1476132969000
4632,121,1508246895814
12119,121,1508246953271
5497,121,1508246976564
6005,121,1508246983869
7558,123,1515561676613
9886,123,1515813491883
2114,123,1574744350334
2990,123,1582771213221
12309,123,1588001352519
11541,123,1596421391314
851,124,1454274300000
12359,124,1454274610000
1299,124,1503063236010
8480,125,1540939439468
12173,125,1540939514279
10712,125,1547148731700
1022,125,1562959714177
7792,125,1570946947571
4166,125,1578036451479
9671,125,1601966235142
12633,125,1606351502189
5368,125,1606351579042
2190,126,1475304138000
633,126,1475304149000
1290,126,1475304857000
10787,126,1475305302000
12030,126,1475306195000
9172,127,1568234044737
2140,127,1574364503891
12313,127,1574365696887
9851,128,1407292815000
10835,128,1485726654000
7057,128,1492406923000
7018,128,1525197709596
7707,128,1554858536174
2307,128,1559926017179
7594,128,1573249988693
1421,129,1436900351000
10780,129,1521148015530
3311,129,1525224662882
10776,129,1538427124890
4414,129,1564916671600
2760,129,1569404377273
2297,130,1509238824346
10835,130,1513557011532
8450,130,1516741271715
6187,130,1516741299200
5035,131,1515992589658
3532,131,1515992611481
13381,131,1515992829565
8644,131,1515992963868
8626,132,1568584535847
8175,132,1578858406990
238,132,1578858706856
10027,132,1583637153029
58,132,1589737632585
11506,134,1455649690000
4101,135,1394232432000
7063,135,1435660283000
4749,135,1435661271000
9135,136,1436036043000
352,136,1453582517000
6056,136,1501088798306
1607,137,1524962242410
3045,137,1524962935789
4794,138,1602193045885
9422,138,1603246437360
10241,138,1603492913850
2853,138,1603700052922
8567,139,1507849305665
8106,139,1507849405347
2778,139,1507849931270
9646,139,1507850017990
6342,139,1523962253768
9454,139,1529792844330
3378,140,1486858251000
6261,140,1495911059000
7174,140,1495911081000
65,140,1495911142000
1583,140,1495911180000
8554,140,1495911370000
13297,140,1495911381000
877,140,1501776759846
3106,140,1501777114530
359,140,1525222243440
8586,141,1439212712000
5905,141,1490291467000
2218,141,1536851519667
4897,141,1545323404744
1412,141,1550075460354
1117,142,1576896375289
804,142,1584107601742
12264,142,1584107718250
12242,142,1584107762789
3866,142,1584108083106
10936,143,1385071770000
8657,143,1419809594000
7304,143,1492560397000
1284,143,1566758937079
6667,143,1573088291126
11256,145,1413202025000
5925,145,1528159206225
772,145,1528159218275
824,145,1528159368689
12497,145,1528159711172
5398,145,1528159807808
282,145,1528159822195
131,145,1528159842916
9902,145,1528159854837
9856,146,1424635440000
8994,146,1424635443000
10317,146,1424635774000
1132,146,1424636643000
11730,146,1424636994000
5973,146,1424637161000
8478,146,1424637273000
5675,146,1424637431000
6971,146,1425086441000
13177,146,1425595157000
12559,146,1425595268000
1409,146,1435074948000
5573,146,1435075046000
2138,146,1435075696000
9646,146,1439942529000
7120,146,1439942635000
11278,146,1442607731000
7843,146,1442608163000
11476,146,1476993426000
10402,147,1459893996000
8819,147,1562458798490
4525,147,1562459089732
837,147,1562459231634
12990,147,1562459448509
1776,147,1562459461192
3678,147,1562459476998
7312,148,1460435754000
297,148,1496093692000
5341,148,1507068364264
13403,148,1515045552129
9974,149,1544557476613
6081,149,1544557556918
13297,149,1597108504414
11620,149,1597108761567
10506,150,1541774016828
7206,150,1541775043862
2118,151,1571923099010
12302,151,1571923977020
6723,151,1572792802250
10114,151,1574373255617
4566,151,1579114510079
3447,152,1584939468182
381,152,1596389785904
10118,152,1597184424373
364,152,1601316599951
7297,152,1613064926483
9527,153,1473168711000
10292,153,1477318211000
8291,154,1518484266147
7120,154,1518484655553
1290,154,1518484732025
354,154,1539477485119
13142,154,1539477635720
7718,154,1539477676578
9295,154,1544146672539
12089,155,1511445093701
10410,155,1511445592470
6982,155,1511452259198
3909,155,1511452396932
10921,156,1533757991854
3799,156,1552057689637
4266,156,1557669028438
6529,156,1558445981623
10585,157,1405717089000
12041,157,1428682859000
4904,157,1429839896000
3333,157,1467860908000
12887,158,1518526907505
12249,158,1558927024467
332,158,1559347611187
7363,159,1427246894000
789,159,1428642074000
12306,159,1465066441000
9837,159,1465066509000
9866,159,1465066570000
3886,159,1465066633000
2410,160,1449075818000
7865,160,1449076204000
1298,160,1449078318000
5991,160,1449080500000
7218,161,1579303768437
8135,161,1579303846856
9185,161,1579303966015
4955,161,1581897170768
11512,161,1582570097020
11143,161,1583187185814
9962,161,1583422055106
789,161,1583422133926
11689,161,1585932126804
12706,162,1405813149000
1527,162,1405813173000
1912,162,1408746901000
12579,162,1442971685000
5916,162,1479951374000
2572,162,1479952037000
4279,162,1506523399114
2401,162,1513341487659
3908,162,1543468968808
453,162,1550449319201
11412,162,1550455883498
8538,162,1550456057221
7614,162,1563767673570
1766,162,1569367985547
12990,162,1594330580761
2012,162,1594426613127
11036,162,1599086178276
123,162,1616694660228
4798,163,1406774439000
8297,163,1535487441232
10673,163,1545015213312
2604,163,1545015891816
3302,164,1458533406000
10809,164,1458533446000
10871,164,1458533457000
1777,164,1458533516000
6039,165,1426305541000
167,165,1429652567000
7664,165,1434032753000
4243,165,1434033846000
11281,166,1501418962758
13191,166,1583257644775
98,166,1607185221844
4644,166,1612922237235
5303,167,1485906129000
3986,167,1566849254845
13024,167,1569300112781
3427,167,1569378645882
4855,167,1570426602591
5318,167,1570937566043
11357,169,1425601414000
4459,169,1425601425000
785,169,1425601434000
12028,169,1425601445000
9323,170,1486456974000
597,170,1486457234000
5464,170,1509229842507
8751,170,1525518124129
8366,171,1570869798073
12318,171,1570870182938
7232,171,1571004894647
876,171,1576417167745
2140,172,1562479710192
12053,172,1562695573853
2670,172,1565884906979
7338,172,1573664205654
8418,172,1580422603607
4100,174,1580074157734
6269,174,1605054223673
6763,174,1617743215275
9965,175,1307631318000
7788,175,1334169617000
5479,175,1353944354000
3515,175,1358177296000
6311,175,1359037206000
3424,175,1390035003000
5682,175,1398244488000
743,175,1406471349000
6118,175,1463355774000
12720,175,1466979498000
6481,175,1488477531000
1954,175,1500758372939
11936,175,1508226596730
7639,175,1510180781875
11999,175,1517528139138
1432,175,1517528299883
11617,175,1518914471286
13296,175,1518914685598
2058,175,1518914989250
8515,175,1520331246503
12268,175,1525719932217
11217,175,1537566937123
10431,175,1540924100893
8159,175,1541339657697
12339,175,1541340115904
4152,175,1541341235056
9286,175,1541975671350
6071,175,1541977202432
6883,175,1543939338091
4861,175,1550416647270
2473,175,1550529787668
8923,175,1552316832667
7914,175,1552317113013
9750,175,1552919555398
11110,175,1553197846410
2860,175,1553796828824
53,175,1553799827783
2085,175,1554228757016
4916,175,1554228845816
5490,175,1554391728710
7854,175,1554391802045
10335,175,1554391894570
3320,175,1554391994829
10377,175,1554392084327
4730,175,1554392244363
8148,175,1554392425472
10312,175,1554733221319
11493,175,1554733810152
1163,175,1554734467196
3358,175,1554734744043
6596,175,1554917707440
6306,175,1560712039682
2319,175,1561500356412
10405,175,1564544741550
840,175,1566415414318
11590,175,1568749892633
12121,175,1568750026415
2363,175,1569001159199
9966,175,1576777923887
8028,175,1577978368978
4803,175,1579793945830
711,175,1580243167200
1948,175,1581022131607
2637,175,1581720456587
4507,175,1583268879601
6815,175,1584989521886
12981,175,1587148097031
7469,175,1587406375937
9040,175,1588021385160
7250,175,1588102337737
7782,175,1593719344337
9592,175,1602093488827
10107,175,1602714956921
300,175,1605281647297
3811,175,1607098442166
9726,175,1607371633723
6110,175,1607372829095
9645,175,1607372959402
6640,175,1608486805215
7752,175,1608488474061
9522,175,1609787456321
3887,175,1611087095767
8257,175,1611177658582
12000,175,1614020985856
4576,176,1549395791792
12606,176,1551737088784
3706,176,1551737487356
12711,176,1551737858386
3916,176,1558190427507
1420,176,1558351325018
9971,176,1560242546349
12862,176,1567516759009
7662,176,1572618150472
10172,177,1574665771556
882,177,1574665883588
9567,177,1574666299217
11117,177,1574666369062
1408,178,1383019016000
10689,178,1383024744000
8593,178,1383068589000
8930,178,1383091274000
2070,178,1428428925000
7983,178,1551830141531
7024,179,1393019131000
517,179,1485480112000
3170,179,1524702045111
2585,180,1477849561000
12375,180,1551121049467
3379,180,1563164062656
5733,180,1577485950136
6869,180,1581398609653
602,181,1444442144000
13346,181,1480229557000
10607,181,1528483285529
10649,181,1547349286534
12141,182,1569449444852
3585,182,1569449494060
8544,182,1572125066181
468,182,1572125306754
9960,183,1566745806711
12716,183,1566745859428
12358,183,1568819521029
6811,183,1568819567133
12840,183,1570644480543
9664,183,1603141238175
7578,184,1451163807000
13362,184,1487518471000
7796,184,1487521247000
7715,184,1487566731000
8650,185,1591815791651
3833,185,1592110721024
3121,185,1593554796886
13405,185,1597329130009
8589,185,1597983659194
6656,185,1599063037244
10881,186,1420114556000
9213,186,1420378993000
4947,186,1420379176000
5124,186,1420379210000
6395,186,1420379272000
6166,186,1420379399000
2753,186,1443990323000
8778,187,1567471941347
9627,187,1567695700987
7553,187,1574643588283
1290,187,1574643993523
4346,188,1534985130190
8068,188,1556417925188
2166,188,1557802759693
5861,188,1557802858186
6012,189,1611586124439
8475,189,1614182023146
2189,189,1616635797513
11030,189,1617025877567
5282,190,1388418317000
6363,190,1503846605761
7997,190,1507051655862
9951,190,1507223842502
9580,191,1608673995396
13306,191,1608675891345
12453,192,1582909835633
861,192,1582910264634
9637,192,1582981812082
11039,193,1569247989436
3755,193,1605636014514
5280,193,1605637043322
997,193,1605637142021
3525,193,1605637175882
4786,194,1444870775000
5091,194,1444870821000
7771,194,1495568161000
544,194,1554659373171
2089,194,1572983716836
3624,195,1449463748000
4403,195,1449464825000
1935,195,1511450936075
8279,195,1527061061811
3360,196,1357485233000
4937,196,1367695489000
10696,196,1375531807000
12650,196,1379104410000
9721,196,1413044082000
4947,197,1499650766136
6395,197,1499650798980
12052,197,1509053281642
5875,198,1447236484000
4715,198,1447885052000
8235,198,1447885879000
11931,198,1484417043000
3707,198,1491246465000
9760,199,1457535265000
1365,199,1495752474000
2844,199,1540237135947
7707,199,1549309549076
3696,200,1355765888000
792,200,1392010179000
1358,200,1451197037000
1216,200,1490656209000
4111,201,1565996354131
8034,201,1588190172002
8628,202,1512511016323
716,202,1512511186652
12675,202,1512563888426
11010,202,1512564240093
3515,202,1512564425330
8567,202,1512564472015
3488,202,1512565137344
976,202,1512565438664
5971,202,1556636562836
9048,203,1586931898612
1923,203,1586932238799
1972,203,1586932660840
1502,203,1586932831347
5555,204,1484419768000
8562,204,1484424576000
11157,204,1484426730000
7388,204,1484426763000
953,205,1457548250000
6128,205,1483573632000
4646,205,1528114620267
4277,205,1528114850645
1722,206,1461669011000
4512,206,1461669027000
10124,207,1473626191000
12410,207,1473626269000
10916,207,1473626485000
16,207,1480609260000
4754,207,1549210766737
1854,208,1536516863437
12796,208,1594852437471
3853,208,1594853224883
12940,208,1603373373564
3112,208,1605898089881
6137,208,1606090343680
791,208,1610628055786
5765,209,1569036729185
12559,209,1569036801316
11912,209,1578885062639
6786,209,1580529882785
11664,211,1450941656000
8153,211,1450941793000
1477,211,1497009578000
10016,211,1497009720545
5402,211,1497010353377
8680,211,1520380124053
1742,211,1520381612288
11869,211,1520381620259
6671,211,1582139212661
6945,212,1556233170172
11800,212,1556307210817
8716,213,1523841104891
9682,213,1528408447019
9438,213,1573776563844
7546,213,1594319757491
9671,214,1467145126000
169,214,1601686901341
8343,215,1480717522000
12330,215,1514827591874
13377,215,1518457087465
4698,215,1518457111881
9748,216,1496355373000
5316,216,1505396365187
6284,216,1569082823967
1384,216,1569085070779
12696,217,1423506184000
12302,217,1533424026716
8421,217,1534855652262
717,217,1536062907900
6610,219,1595013959308
1090,219,1596241786449
10607,219,1599351604615
10648,219,1599351746534
286,219,1599883580727
8055,220,1366822777000
6687,220,1366822907000
6825,220,1482466998000
1904,220,1482468445000
1783,220,1532231858310
11181,220,1532232047420
3950,220,1568148546190
10237,220,1568148613355
9202,220,1568149249792
5002,220,1568149648214
5634,221,1501772372094
7252,221,1508642806979
2887,222,1440039851000
4322,222,1440041989000
11886,222,1568775573576
7410,222,1568776244744
7386,222,1580093036708
8125,224,1255564104000
9635,224,1368235333000
7648,224,1391513554000
5827,224,1405214042000
5546,224,1456973857000
6565,224,1482888441000
4692,224,1490232839000
4056,224,1490232846000
7138,225,1301926840000
2169,225,1377488923000
4852,225,1426614316000
5020,225,1458422719000
9164,225,1468377882000
238,225,1468521379000
7682,225,1516842775387
4908,225,1547511109196
2512,226,1442082572000
12836,226,1455747920000
12173,227,1533069094476
2795,227,1533069231652
6326,227,1533069294955
2168,227,1556661378069
9962,228,1504708746733
6733,228,1516635374330
4004,228,1524672994326
11583,228,1558968064646
12716,228,1564542671964
12036,229,1427239241000
1662,229,1428355499000
12030,229,1449271637000
8302,229,1449272352000
4177,229,1449272374000
8065,229,1449272376000
1197,229,1560534656361
5008,229,1564566183897
3340,231,1603406341064
11684,232,1522773520671
2141,232,1522776012335
1378,232,1527827527423
3036,232,1531156467354
8411,232,1539882350198
11903,233,1561218099603
4048,233,1561610472269
542,233,1563306853072
3979,233,1564591928450
11417,233,1571114205311
2038,234,1499063697859
12341,234,1503712240590
13346,234,1562283320362
9602,234,1562295893532
12781,234,1562305403945
1505,234,1562306380999
8402,234,1562359567254
1912,234,1562364036915
11550,235,1500690812968
7999,235,1506543869550
5040,236,1559141452927
9552,236,1559141786022
1875,236,1559141867952
4421,236,1559141924724
2984,236,1559142136665
12575,236,1559142167615
5207,237,1459554793000
11258,237,1478177800000
6626,237,1500402106437
3298,237,1516538262884
1755,238,1564505737156
10137,238,1564585145202
7523,239,1419870144000
1403,239,1532711071358
4170,239,1532715224117
12290,239,1541170846720
6949,240,1426171175000
4698,240,1426171177000
9937,240,1426171179000
8184,240,1459268969000
3075,240,1459268997000
4513,240,1481542513000
8235,240,1482846731000
10274,240,1500632456383
2218,240,1504279567722
12619,241,1434549370000
11669,241,1434549755000
7861,241,1437597932000
6152,241,1442060551000
3697,242,1568253841239
12129,242,1568597264433
4576,242,1568900885818
9101,242,1571439780693
2169,243,1390173598000
12222,243,1445365630000
1598,244,1550185248515
2013,244,1550185303648
2199,244,1550185512211
6069,244,1568998677998
1643,244,1575232327006
11820,245,1460346446000
4937,245,1468359727000
37,245,1468360359000
8760,245,1489112881000
9598,245,1562895627484
6588,246,1336483954000
12496,246,1343245472000
12855,246,1370618291000
4377,246,1521051011002
1912,246,1521222767675
3552,247,1577597238510
10340,248,1508170571850
5364,248,1553635802040
8049,248,1572546821272
5545,248,1572547666708
13259,249,1480342158000
4965,249,1480342519000
11939,249,1505560125771
12409,249,1576261866159
10277,250,1556733740120
10082,250,1556733957426
5351,250,1556733990561
3888,250,1556734066857
6480,251,1383539743000
327,251,1402158199000
7523,251,1406834847000
12198,251,1411572936000
8413,251,1445107027000
12409,251,1482167109000
8605,252,1411389008000
887,252,1453489249000
11994,252,1469739278000
4022,253,1584110522870
1714,253,1587840228240
11532,253,1588987242933
6712,253,1588987308353
3949,253,1592476312429
11024,253,1593131934412
2693,253,1607240392789
12764,254,1533449480301
9183,254,1534137113594
12564,254,1537249920754
9618,254,1545468639856
9746,254,1547348899162
11775,254,1556687111951
9286,254,1562388770654
13046,255,1405700955000
