item_id,user_id,timestamp
3295,21032,1333308300000
12680,17936,1333416286000
3752,4964,1333418365000
2810,4964,1333419329000
976,19164,1333499784000
9167,12170,1333764371000
6166,8624,1333775300000
2999,16558,1333813079000
7567,21257,1333921028000
2942,18454,1334014694000
2942,10986,1334015303000
12026,19061,1334109496000
7788,175,1334169617000
1342,21820,1334240557000
4282,22074,1334277360000
7053,9813,1334308763000
8199,11641,1334333133000
176,11721,1334352522000
176,11721,1334352522000
176,11721,1334352522000
8421,1650,1334401400000
8235,14584,1334669131000
12944,17148,1334676131000
13076,3264,1334752532000
2169,23259,1334761636000
11871,13811,1334866162000
4266,19310,1335191876000
9182,13217,1335257112000
7578,10804,1335310255000
2020,15244,1335408765000
2318,1363,1335415764000
8870,5626,1335582691000
9380,13562,1335587802000
11160,20193,1335736417000
4117,12641,1335959077000
10133,2162,1336086002000
6971,2258,1336144553000
6359,21342,1336214469000
3982,17131,1336226425000
2293,22793,1336255076000
6949,14657,1336309179000
2378,17288,1336411046000
6588,246,1336483954000
8968,7715,1336516040000
10340,7715,1336516102000
6637,7715,1336583555000
3018,3087,1336647915000
2127,19772,1336702210000
1962,11736,1336712034000
12528,11979,1336724921000
8336,3210,1336799959000
5339,6489,1336870678000
6809,4960,1336872302000
7060,694,1336947902000
5953,9299,1337023894000
2556,7797,1337117621000
5282,14439,1337186714000
12026,6395,1337223441000
12041,15300,1337233808000
5744,12574,1337242945000
11490,16160,1337263188000
11366,13309,1337264124000
9358,13255,1337285009000
3294,15244,1337317987000
3165,2631,1337321030000
13218,15893,1337448710000
7373,12837,1337460505000
12036,4767,1337561243000
2131,17496,1337695787000
3294,2617,1337773077000
7017,10469,1337777985000
2318,15207,1337882254000
3524,5540,1337885963000
976,17977,1337944902000
5199,13432,1337959127000
11812,13432,1337959760000
5935,14858,1338084245000
3441,22126,1338287438000
2318,15258,1338413062000
12327,23041,1338565174000
7232,16408,1338599780000
7095,4838,1338831434000
998,962,1338944510000
998,962,1338944510000
11490,19061,1338950144000
5158,22727,1339006697000
6423,12559,1339020984000
3304,823,1339048923000
5158,18297,1339101859000
5199,5977,1339176636000
4882,4021,1339271200000
10834,20290,1339292341000
9181,14576,1339347818000
5911,1622,1339392241000
6107,11979,1339398936000
11496,7458,1339436907000
7623,21032,1339608976000
792,13211,1339686248000
7692,6395,1339772231000
6166,2051,1339780464000
9758,18709,1339873552000
2677,4166,1339930136000
254,14849,1339951127000
1604,20591,1339989470000
7561,5307,1339993309000
6515,14740,1340065572000
3664,21573,1340101512000
6423,21569,1340117103000
6237,14197,1340160207000
7138,2555,1340216857000
10843,2403,1340227220000
2516,2660,1340377226000
4244,10804,1340390213000
9504,10804,1340390610000
8746,13107,1340468324000
1888,15008,1340557791000
5896,22015,1340717005000
11630,9449,1341026601000
1185,17696,1341171938000
8593,1027,1341194291000
7613,9609,1341243661000
844,15588,1341314664000
5158,4109,1341362605000
7661,758,1341425911000
7613,2210,1341432385000
10462,3865,1341535861000
3097,95,1341565949000
13046,437,1341598992000
7690,16232,1341609146000
1342,19489,1341615018000
7738,3593,1341630617000
3927,17887,1341763217000
11384,19686,1341778147000
10689,23212,1341856804000
3538,1588,1341877472000
1022,11979,1341960482000
5005,23244,1342038072000
220,5016,1342050728000
6312,1889,1342125069000
11029,20030,1342150730000
11029,20030,1342150730000
7261,20030,1342152369000
7261,20030,1342152369000
8015,20030,1342152537000
8015,20030,1342152537000
3828,23123,1342345922000
523,10458,1342444626000
4317,10458,1342446069000
5679,10692,1342483101000
3717,13151,1342491170000
4227,14136,1342535157000
7532,2583,1342623328000
9216,4384,1342690098000
5679,19439,1342795385000
10524,7515,1342876427000
2567,14730,1342966193000
1686,17697,1343016527000
7395,12347,1343047338000
3577,13888,1343083270000
3265,13888,1343084217000
5911,13563,1343088513000
3085,8330,1343173193000
12496,246,1343245472000
6311,13888,1343259741000
3750,17804,1343333528000
4947,17804,1343333685000
6395,17804,1343333878000
5124,17804,1343334041000
11396,17804,1343334168000
4330,12762,1343360312000
6192,18865,1343435381000
12616,13563,1343496056000
9867,20665,1343748688000
8052,9741,1343804125000
10089,21593,1343914666000
254,7533,1343962994000
614,18051,1343989950000
3534,18051,1343991080000
416,9735,1344008071000
2172,1162,1344095980000
10024,8595,1344134859000
12186,8595,1344135100000
5422,14610,1344182758000
4915,3824,1344204523000
5282,437,1344277647000
8930,4341,1344302862000
8703,9960,1344316139000
10834,23212,1344452833000
6112,5951,1344547738000
3507,20349,1344555072000
2992,12574,1344594400000
2337,12014,1344603832000
8111,4051,1344625771000
9167,4051,1344625811000
5911,11613,1344862839000
8472,23212,1344881700000
5939,11721,1344969075000
5939,11721,1344969075000
5939,11721,1344969075000
1429,11721,1344969538000
1429,11721,1344969538000
1429,11721,1344969538000
7640,19310,1344974265000
10345,14113,1345062042000
5896,827,1345085701000
9906,10986,1345124049000
998,2386,1345147845000
3247,22809,1345149295000
12636,22809,1345149428000
4315,9508,1345171602000
8322,22854,1345247793000
9387,14133,1345276292000
8472,13563,1345325615000
13378,3280,1345412833000
13214,12664,1345549699000
1180,6902,1345565583000
13046,20713,1345609830000
3071,8164,1345669022000
6407,15904,1345728311000
9233,13009,1345820459000
2997,7122,1345850478000
4918,4751,1345850927000
6436,15244,1345993657000
13105,6446,1346169207000
2357,9155,1346228016000
86,898,1346302293000
7668,11662,1346416768000
12813,14910,1346425532000
8359,11532,1346452595000
12301,1120,1346521367000
1429,20462,1346521882000
12616,20462,1346526344000
11991,9874,1346607394000
9167,17247,1346648653000
2060,16428,1346681899000
142,21736,1346871631000
9630,21736,1346872566000
12156,16516,1346950388000
974,16501,1346971378000
10093,17396,1346973505000
4905,367,1347087485000
7526,10209,1347203876000
4742,10209,1347203895000
6522,10209,1347203938000
4486,10209,1347203963000
323,10209,1347204008000
9602,7068,1347292233000
2169,3753,1347300568000
4519,11256,1347323240000
2199,13888,1347343138000
2689,22,1347367155000
12595,14730,1347368420000
6095,6581,1347403134000
603,1009,1347463996000
10895,10688,1347466719000
8421,22808,1347502230000
8897,4059,1347624721000
13058,20334,1347643590000
2704,9295,1347656365000
1571,9295,1347657295000
2223,6395,1347722380000
7314,12380,1347910308000
7998,8330,1347986581000
10463,20296,1347988019000
5362,9768,1348010980000
8147,2950,1348169809000
1494,13156,1348177813000
3270,19544,1348185199000
3895,9741,1348193250000
3270,491,1348212104000
3230,7715,1348241208000
1223,6395,1348246074000
2942,5121,1348324486000
5339,22414,1348492866000
3909,22414,1348493148000
37,16558,1348499277000
2942,22888,1348538597000
13046,431,1348605956000
3396,14845,1348609074000
3065,431,1348610590000
1332,18971,1348619459000
13314,19735,1348641001000
8593,19735,1348642802000
3768,7560,1348678453000
6563,21054,1348742349000
12793,1417,1348858003000
7138,14389,1348873115000
1591,5484,1348964304000
9293,21257,1349028902000
2140,9452,1349035312000
9380,21293,1349112746000
3071,11306,1349171002000
9135,11308,1349229041000
11157,1355,1349606944000
1539,1355,1349607436000
3099,1355,1349607565000
3185,12269,1349663440000
4334,13432,1349785938000
7692,12215,1349826541000
12967,19164,1349833450000
5073,4101,1349916455000
8271,5901,1349929397000
6949,3328,1349995388000
6818,5791,1350060208000
12504,5791,1350065733000
6892,2631,1350173316000
6166,7233,1350236404000
974,17923,1350238915000
3598,5123,1350243479000
7712,20591,1350258861000
9298,21126,1350259837000
3390,20160,1350407735000
5199,4101,1350410937000
8472,11641,1350414911000
7392,823,1350476111000
5362,9366,1350561227000
11817,3402,1350575688000
12288,16900,1350591013000
2334,21257,1350673941000
2443,20822,1350675485000
2378,20537,1350685371000
10100,22810,1350776235000
4429,4953,1350830194000
8569,4953,1350830211000
12232,4953,1350830230000
3717,4953,1350830247000
5896,21921,1350851745000
5414,17936,1350871462000
2120,5540,1350936383000
12104,5540,1350938209000
8359,17354,1350942734000
5533,21515,1350953084000
12034,13156,1351024284000
2178,4323,1351048157000
2178,4323,1351048157000
6588,6924,1351176759000
302,713,1351210310000
2309,23212,1351274204000
1888,6782,1351361331000
4207,3410,1351367430000
4244,3702,1351371279000
9257,18989,1351479616000
9449,4282,1351524953000
2789,4282,1351525049000
13237,4282,1351686335000
11943,15893,1351725935000
2199,12014,1351781680000
3071,12014,1351781707000
2051,95,1352059912000
11115,12064,1352089910000
345,6481,1352100300000
586,3379,1352222815000
4422,12203,1352312408000
3103,11724,1352399646000
6073,9889,1352415756000
5479,13155,1352428964000
825,19370,1352438129000
997,5575,1352676644000
7069,11953,1352693409000
5610,11953,1352693612000
13272,13002,1352832873000
13185,11843,1352837788000
12107,4751,1352924831000
9841,9768,1352944725000
4561,9768,1352947435000
3621,8134,1352949757000
2169,18989,1352998704000
5149,17251,1353006809000
5232,2395,1353026168000
5050,3538,1353031542000
4117,11992,1353078837000
4534,459,1353157311000
7303,2022,1353188164000
13380,2022,1353188182000
5823,2022,1353188196000
1361,2022,1353188386000
5060,4699,1353336618000
12857,13009,1353351238000
5642,13009,1353351452000
6971,18380,1353358185000
7631,21511,1353377463000
4934,18540,1353431184000
10551,3538,1353455083000
13373,4372,1353458132000
12616,2754,1353476525000
6696,9295,1353484647000
1600,9295,1353486650000
10647,9295,1353489836000
10345,9295,1353491336000
49,9295,1353491743000
3764,21511,1353520152000
7833,21511,1353522703000
3221,21511,1353524458000
4878,18838,1353688450000
12793,11492,1353718389000
7677,11492,1353720500000
10463,1796,1353731434000
3012,1355,1353777648000
13251,22395,1353778842000
3065,3755,1353788398000
5470,22243,1353854182000
7976,18838,1353940558000
5479,175,1353944354000
3933,14101,1353949139000
8746,8300,1353973267000
8746,8300,1353973267000
3944,8300,1353973273000
3944,8300,1353973273000
10095,8300,1353973278000
10095,8300,1353973278000
6226,8300,1353973282000
6226,8300,1353973282000
5700,8300,1353973290000
5700,8300,1353973290000
3977,14567,1353984339000
1286,3906,1353994477000
3156,3906,1353994773000
1888,11384,1354005748000
2386,5164,1354020561000
1408,2254,1354047144000
9504,2254,1354047240000
6206,15334,1354049176000
5896,7665,1354055423000
4117,6051,1354067211000
4053,6051,1354067289000
9450,15069,1354068826000
7324,8396,1354076471000
4317,7509,1354083216000
5540,682,1354108542000
3621,20537,1354142645000
6971,957,1354171036000
8897,20288,1354196121000
13193,8517,1354197743000
8897,8517,1354198048000
9968,18282,1354251466000
6654,17517,1354293097000
2728,10804,1354309750000
12669,15803,1354365249000
1340,15803,1354366065000
911,2201,1354377313000
5939,2201,1354377748000
10324,5104,1354403209000
7824,5104,1354403604000
2548,15803,1354412491000
10450,7115,1354432149000
1957,19489,1354475393000
3937,14845,1354481624000
7683,12154,1354559960000
7503,22700,1354560859000
6111,12672,1354577102000
4324,15184,1354583708000
7138,16153,1354594443000
12650,18601,1354597433000
12441,7096,1354607642000
9224,21638,1354630933000
2777,21638,1354632668000
2508,12258,1354646468000
8675,437,1354747775000
12813,12245,1354747815000
1934,1097,1354779613000
1084,1097,1354782955000
2443,20328,1354806689000
6515,4550,1354822493000
2556,21969,1354822771000
3764,4550,1354822808000
7027,4550,1354822825000
6209,4550,1354822926000
8052,2791,1354830828000
4523,23251,1354849055000
11180,7914,1354886574000
8936,23227,1354887955000
8528,5483,1354889019000
10462,20956,1354890363000
8472,18554,1354899615000
959,18554,1354903074000
3035,11634,1354904541000
2905,11634,1354904626000
2556,21965,1354908857000
857,11937,1354916264000
8800,15803,1354918791000
10340,15803,1354919020000
5553,9429,1354924445000
2891,15803,1354926012000
13275,15803,1354926339000
2527,15803,1354927497000
11734,14328,1354928998000
13214,5799,1354971718000
6089,15803,1355021863000
10093,16432,1355023836000
3265,1143,1355028343000
5999,9545,1355050053000
13367,16432,1355060693000
7184,13626,1355146330000
6176,1420,1355163479000
4798,15300,1355166181000
7498,15300,1355166349000
7343,15300,1355168198000
9984,15300,1355168353000
7692,15300,1355168506000
3703,2664,1355196402000
4011,8950,1355236039000
7343,15121,1355249597000
2728,19680,1355272432000
2899,5693,1355326778000
8968,15803,1355354025000
244,15803,1355354365000
4315,15803,1355355271000
2029,5575,1355357329000
3525,5575,1355357497000
959,13165,1355380834000
1515,590,1355418713000
8278,1320,1355421263000
13374,14762,1355425084000
5362,21818,1355533202000
2816,21818,1355535545000
8888,7208,1355589916000
8126,6144,1355610326000
11351,9820,1355682255000
7138,19358,1355716440000
11322,22108,1355724062000
3696,200,1355765888000
9733,6381,1355780150000
306,14845,1355789932000
9718,4619,1355814773000
6401,8327,1355817772000
12321,20797,1355841537000
12793,5163,1355854225000
5468,18455,1355868352000
1376,1191,1355871401000
5497,3264,1355925705000
5730,7805,1355932582000
3390,5575,1355936236000
5911,3104,1355946711000
2697,915,1355974492000
792,2751,1356017612000
12888,15803,1356042443000
1146,15803,1356043658000
1539,17102,1356097512000
1962,14374,1356099271000
30,11934,1356102072000
11357,22809,1356104232000
2472,11736,1356118345000
6397,7341,1356125255000
11115,1200,1356174833000
3933,974,1356207410000
5999,13432,1356208721000
964,23039,1356218079000
5610,23039,1356218290000
6458,2553,1356269925000
6925,18425,1356276298000
5739,4635,1356277451000
3295,7797,1356333000000
4753,15803,1356351254000
6529,15803,1356351458000
6420,20337,1356386394000
812,17382,1356437357000
8897,20349,1356439160000
12929,20349,1356439740000
4845,19093,1356443260000
6351,20768,1356451790000
7981,17382,1356475293000
4244,2162,1356542900000
3667,5784,1356547226000
12143,5784,1356547267000
9830,8067,1356556766000
2618,8829,1356565399000
7661,8709,1356568298000
4324,8067,1356568961000
12804,11693,1356614490000
10326,21181,1356620440000
11939,20441,1356621583000
8043,906,1356627318000
61,4128,1356627444000
6166,20884,1356631691000
8486,20884,1356633007000
4850,915,1356633774000
7610,19506,1356634738000
4845,14682,1356680079000
